,sex,month,fips,year,deaths,deaths.pred,pop.adj,rate.adj,cause,sex.long,deaths.added.median,deaths.added.mean,deaths.added.ll,deaths.added.ul,deaths.added.two.deg.median,deaths.added.two.deg.mean,deaths.added.two.deg.ll,deaths.added.two.deg.ul,month.short,full_name,code_name,perc.mean,perc.ul,perc.ll
615,2,10,37,2016,1333,1333,5213836,0.000255666,Cardiopulmonary,Female,-12.39064797,-12.45617173,-17.49271578,-7.326802768,-24.6336565,-24.7462421,-34.70649762,-14.58263147,Oct,North Carolina,NC,-0.009344465,-0.005496476,-0.013122818
616,2,10,38,2016,117,117,368978,0.000317092,Cardiopulmonary,Female,-0.682871968,-0.683612189,-1.356501975,-0.051655064,-1.35998194,-1.359299863,-2.692830085,-0.101568603,Oct,North Dakota,ND,-0.005842839,-0.000441496,-0.011594034
617,2,10,39,2016,1881,1881,5922679,0.000317593,Cardiopulmonary,Female,-11.53591912,-11.53233561,-18.04934717,-4.920544001,-22.96535638,-22.94805763,-35.87559342,-9.772529415,Oct,Ohio,OH,-0.00613096,-0.002615919,-0.009595613
618,2,10,4,2016,768,768,3488176,0.000220172,Cardiopulmonary,Female,-2.673318939,-2.600478372,-6.149490882,1.13468165,-5.295738232,-5.149040912,-12.21071702,2.312120538,Oct,Arizona,AZ,-0.00338604,0.00147745,-0.00800715
619,2,10,40,2016,632,632,1979658,0.000319247,Cardiopulmonary,Female,-3.842783675,-3.800918619,-6.019901052,-1.358194143,-7.644087335,-7.561107404,-11.95360892,-2.695967625,Oct,Oklahoma,OK,-0.006014112,-0.002149041,-0.00952516
620,2,10,41,2016,512,512,2066455,0.000247767,Cardiopulmonary,Female,-4.346359998,-4.354863304,-6.975437009,-1.787045901,-8.613953145,-8.63475085,-13.8302411,-3.541292926,Oct,Oregon,OR,-0.008505592,-0.003490324,-0.0136239
621,2,10,42,2016,2264,2264,6523033,0.000347078,Cardiopulmonary,Female,-21.93305084,-22.03062936,-30.32219361,-13.74182142,-43.61235615,-43.78627845,-60.10245988,-27.37048729,Oct,Pennsylvania,PA,-0.009730843,-0.006069709,-0.013393195
622,2,10,44,2016,182,182,543345,0.000334962,Cardiopulmonary,Female,-1.719887163,-1.715805717,-2.841726944,-0.643255198,-3.409059415,-3.401399707,-5.618680505,-1.262266996,Oct,Rhode Island,RI,-0.009427504,-0.003534369,-0.015613884
623,2,10,45,2016,708,708,2553185,0.000277301,Cardiopulmonary,Female,-7.753535654,-7.792153329,-10.83274803,-4.698898043,-15.40310609,-15.47728909,-21.47559509,-9.343474453,Oct,South Carolina,SC,-0.011005866,-0.006636862,-0.015300492
624,2,10,46,2016,125,125,429182,0.000291252,Cardiopulmonary,Female,-0.395086352,-0.391970033,-1.037688976,0.238274792,-0.778707286,-0.77263956,-2.055015286,0.485143623,Oct,South Dakota,SD,-0.00313576,0.001906198,-0.008301512
625,2,10,47,2016,1086,1086,3408679,0.000318598,Cardiopulmonary,Female,-9.446133978,-9.411488442,-13.29193141,-5.64139348,-18.78945622,-18.71033233,-26.40047204,-11.24863165,Oct,Tennessee,TN,-0.008666196,-0.005194653,-0.012239348
626,2,10,48,2016,2965,2965,14031164,0.000211315,Cardiopulmonary,Female,-27.75715129,-27.60036704,-37.91889773,-16.8314785,-55.20139596,-54.86943334,-75.2981617,-33.53356732,Oct,Texas,TX,-0.009308724,-0.005676721,-0.012788836
627,2,10,49,2016,251,251,1515323,0.000165641,Cardiopulmonary,Female,-0.633664092,-0.64077488,-2.064022723,0.714394775,-1.244476302,-1.25921935,-4.091995116,1.445182571,Oct,Utah,UT,-0.002552888,0.002846194,-0.008223198
628,2,10,5,2016,539,539,1520375,0.000354518,Cardiopulmonary,Female,-4.484338514,-4.481238193,-6.6645925,-2.355768508,-8.901355499,-8.896602954,-13.1830373,-4.682338548,Oct,Arkansas,AR,-0.008313986,-0.004370628,-0.012364736
629,2,10,50,2016,76,76,316128,0.000240409,Cardiopulmonary,Female,-0.656619734,-0.6513404,-1.141857416,-0.151761801,-1.296656536,-1.28667976,-2.258097267,-0.291435404,Oct,Vermont,VT,-0.008570268,-0.001996866,-0.01502444
630,2,10,51,2016,1023,1023,4274994,0.000239299,Cardiopulmonary,Female,-8.48897789,-8.501473489,-12.51790177,-4.575400118,-16.88445143,-16.90232452,-24.84188204,-9.11191681,Oct,Virginia,VA,-0.008310336,-0.004472532,-0.012236463
631,2,10,53,2016,832,832,3646600,0.000228158,Cardiopulmonary,Female,-8.753889425,-8.710996054,-12.22803567,-5.283268127,-17.38470148,-17.29811557,-24.25966583,-10.48949826,Oct,Washington,WA,-0.010469947,-0.006350082,-0.014697158
632,2,10,54,2016,373,373,925159,0.000403174,Cardiopulmonary,Female,-1.911620797,-1.888479584,-3.445720978,-0.252387186,-3.797486572,-3.754360813,-6.8463889,-0.488505004,Oct,West Virginia,WV,-0.005062948,-0.000676641,-0.009237858
633,2,10,55,2016,837,837,2905282,0.000288096,Cardiopulmonary,Female,-6.734418795,-6.717482101,-10.01861353,-3.44303513,-13.39436276,-13.36143363,-19.88743281,-6.860910587,Oct,Wisconsin,WI,-0.008025666,-0.004113543,-0.01196967
634,2,10,56,2016,59,59,286559,0.000205891,Cardiopulmonary,Female,-0.236442922,-0.233752826,-0.642922043,0.164547012,-0.463253942,-0.456395308,-1.266257181,0.342138531,Oct,Wyoming,WY,-0.003961912,0.002788932,-0.010896984
635,2,10,6,2016,4278,4278,19756656,0.000216535,Cardiopulmonary,Female,-34.49683939,-34.48847851,-49.216928,-18.91246031,-68.67785998,-68.63476263,-97.81783503,-37.62960121,Oct,California,CA,-0.008061823,-0.004420865,-0.011504658
636,2,10,8,2016,546,546,2754727,0.000198205,Cardiopulmonary,Female,-2.07596574,-2.067835785,-4.508725372,0.543445429,-4.126647072,-4.108254627,-8.972197995,1.107434401,Oct,Colorado,CO,-0.003787245,0.000995321,-0.008257739
637,2,10,9,2016,484,484,1830837,0.00026436,Cardiopulmonary,Female,-5.236772183,-5.225510242,-7.840288328,-2.678544921,-10.39968356,-10.37657533,-15.53702745,-5.337478407,Oct,Connecticut,CT,-0.010796509,-0.005534184,-0.016198943
638,2,1,1,2016,982,982,2506843.949,0.000391728,Cardiopulmonary,Female,-11.53005048,-11.56732883,-14.88732494,-8.379750515,-22.88901109,-22.96263762,-29.50898039,-16.66087664,Jan,Alabama,AL,-0.011779357,-0.008533351,-0.015160209
639,2,1,10,2016,176,176,489996.1234,0.000359187,Cardiopulmonary,Female,-1.267958441,-1.246035319,-2.268009663,-0.243501308,-2.519210097,-2.470388604,-4.48663594,-0.482669535,Jan,Delaware,DE,-0.007079746,-0.00138353,-0.012886419
640,2,1,11,2016,112,112,356113.7401,0.000314506,Cardiopulmonary,Female,-0.656876028,-0.661469526,-1.328549194,-0.007312034,-1.302470039,-1.312652945,-2.636815148,-0.0082651,Jan,District of Columbia,DC,-0.005905978,-6.53E-05,-0.011862046
641,2,11,1,2016,900,930,2507714,0.000370856,Cardiopulmonary,Female,-7.323123589,-7.242131067,-10.17997317,-4.108278352,-14.53751823,-14.37983104,-20.19972034,-8.167412219,Nov,Alabama,AL,-0.008046812,-0.004564754,-0.011311081
642,2,11,10,2016,149,153.9666667,491395,0.000313326,Cardiopulmonary,Female,-0.985120083,-0.977100707,-1.955667033,-0.038354855,-1.950457117,-1.932393611,-3.872033128,-0.060611731,Nov,Delaware,DE,-0.006557723,-0.000257415,-0.013125282
643,2,11,11,2016,72,74.4,357940,0.000207856,Cardiopulmonary,Female,-0.48005278,-0.489283812,-0.960863117,-0.016794713,-0.951950916,-0.969536716,-1.906704394,-0.027022972,Nov,District of Columbia,DC,-0.006795608,-0.00023326,-0.013345321
644,2,11,12,2016,3241,3349.033333,10542288,0.000317676,Cardiopulmonary,Female,-34.58010427,-34.30965261,-45.49591472,-22.09912334,-68.76802559,-68.20686754,-90.28171742,-44.00798287,Nov,Florida,FL,-0.010586132,-0.006818613,-0.014037616
645,2,11,13,2016,1350,1395,5289906,0.00026371,Cardiopulmonary,Female,-10.45424643,-10.43746344,-14.66800242,-5.673366984,-20.80272965,-20.7660091,-29.14916125,-11.28912434,Nov,Georgia,GA,-0.007731454,-0.004202494,-0.010865187
646,2,11,16,2016,161,166.3666667,839608,0.000198148,Cardiopulmonary,Female,-0.714833767,-0.721707706,-1.624768121,0.15287927,-1.420960254,-1.431361311,-3.229765943,0.309834451,Nov,Idaho,ID,-0.004482657,0.000949561,-0.010091727
647,2,11,17,2016,1745,1803.166667,6509748,0.000276995,Cardiopulmonary,Female,-9.233976588,-9.219777147,-14.86071695,-3.929958228,-18.3910173,-18.36576691,-29.55412053,-7.828921005,Nov,Illinois,IL,-0.00528354,-0.002252125,-0.00851617
648,2,11,18,2016,1052,1087.066667,3363491,0.000323196,Cardiopulmonary,Female,-7.501037579,-7.372635287,-10.62628261,-3.922766636,-14.9361087,-14.67311514,-21.11312088,-7.812267876,Nov,Indiana,IN,-0.007008208,-0.003728866,-0.010101029
649,2,11,19,2016,510,527,1575574,0.000334481,Cardiopulmonary,Female,-2.890053931,-2.869603366,-4.734183466,-0.948094278,-5.754211614,-5.708888989,-9.412990443,-1.872549477,Nov,Iowa,IA,-0.005626673,-0.001859008,-0.009282713
650,2,1,12,2016,3510,3510,10468879.05,0.000335279,Cardiopulmonary,Female,-42.94910227,-43.17410381,-54.13925733,-31.24701021,-85.32903582,-85.75196739,-107.3890081,-62.14542302,Jan,Florida,FL,-0.012300314,-0.008902282,-0.01542429
651,2,11,20,2016,446,460.8666667,1459530,0.000315764,Cardiopulmonary,Female,-2.135741278,-2.130361185,-3.745526405,-0.556063032,-4.25241422,-4.238394316,-7.437124116,-1.105549721,Nov,Kansas,KS,-0.004776595,-0.001246778,-0.008398041
652,2,11,21,2016,790,816.3333333,2250421,0.000362747,Cardiopulmonary,Female,-4.778866797,-4.775025128,-7.43106402,-2.138113544,-9.502999142,-9.502721208,-14.77059336,-4.253644838,Nov,Kentucky,KY,-0.006044336,-0.002706473,-0.00940641
653,2,11,22,2016,764,789.4666667,2392296,0.000330004,Cardiopulmonary,Female,-7.685822561,-7.725766035,-10.72542334,-4.80262092,-15.26069132,-15.33807157,-21.25896189,-9.536076191,Nov,Louisiana,LA,-0.010112259,-0.006286153,-0.014038512
654,2,11,23,2016,219,226.3,678894,0.000333336,Cardiopulmonary,Female,-1.447325059,-1.453243437,-2.673463437,-0.264647678,-2.868586919,-2.878587653,-5.307709584,-0.515324344,Nov,Maine,ME,-0.006635815,-0.001208437,-0.012207596
655,2,11,24,2016,836,863.8666667,3101981,0.000278489,Cardiopulmonary,Female,-3.407634295,-3.426252977,-6.665162663,-0.365950038,-6.757189229,-6.803156215,-13.24101386,-0.702687927,Nov,Maryland,MD,-0.004098389,-0.000437739,-0.007972683
656,2,11,25,2016,912,942.4,3506128,0.000268787,Cardiopulmonary,Female,-7.955809895,-7.939586365,-11.99723034,-3.802312863,-15.8156469,-15.77454427,-23.78314691,-7.556484057,Nov,Massachusetts,MA,-0.008705687,-0.004169203,-0.013154858
657,2,11,26,2016,1668,1723.6,5043554,0.000341743,Cardiopulmonary,Female,-7.12428965,-7.141326087,-12.57792488,-1.939894305,-14.18754126,-14.22303895,-25.04310578,-3.857238003,Nov,Michigan,MI,-0.004281371,-0.001163006,-0.007540722
658,2,11,27,2016,596,615.8666667,2772322,0.000222148,Cardiopulmonary,Female,-4.172670269,-4.183198954,-6.111332856,-2.18590921,-8.306044308,-8.32492113,-12.14742086,-4.355585572,Nov,Minnesota,MN,-0.00701879,-0.003667633,-0.010253914
659,2,11,28,2016,566,584.8666667,1539934,0.0003798,Cardiopulmonary,Female,-6.437987207,-6.440717788,-8.532907609,-4.167043234,-12.77921737,-12.79184196,-16.91593104,-8.281012125,Nov,Mississippi,MS,-0.01137936,-0.007362267,-0.015075808
660,2,11,29,2016,1032,1066.4,3100965,0.000343893,Cardiopulmonary,Female,-5.312181091,-5.339401161,-8.717050977,-2.10805975,-10.5801227,-10.629415,-17.32956228,-4.205680685,Nov,Missouri,MO,-0.005173838,-0.002042694,-0.008446755
661,2,1,13,2016,1509,1509,5266684.487,0.000286518,Cardiopulmonary,Female,-14.62382462,-14.57956451,-18.99992061,-10.12768513,-29.06923867,-28.97229033,-37.67414087,-20.14549633,Jan,Georgia,GA,-0.009661739,-0.006711521,-0.012591067
662,2,11,30,2016,160,165.3333333,517745,0.000319334,Cardiopulmonary,Female,-0.524987946,-0.533973042,-1.312731106,0.308126685,-1.039599862,-1.054652791,-2.607587027,0.621129997,Nov,Montana,MT,-0.003337332,0.001925792,-0.008204569
663,2,11,31,2016,272,281.0666667,956445,0.000293866,Cardiopulmonary,Female,-0.918835593,-0.901250143,-1.893633679,0.193143438,-1.811943008,-1.784346989,-3.763180729,0.408409536,Nov,Nebraska,NE,-0.00331342,0.000710086,-0.006961889
664,2,11,32,2016,365,377.1666667,1466061,0.000257265,Cardiopulmonary,Female,-1.502956014,-1.522356264,-3.39299785,0.414040517,-2.980133963,-3.012879363,-6.738004247,0.8503273,Nov,Nevada,NV,-0.004170839,0.001134358,-0.009295885
665,2,11,33,2016,168,173.6,673935,0.000257592,Cardiopulmonary,Female,-1.412686627,-1.419237093,-2.387716544,-0.523252241,-2.809144022,-2.819673348,-4.733617025,-1.039875866,Nov,New Hampshire,NH,-0.00844784,-0.003114597,-0.014212598
666,2,11,34,2016,1357,1402.233333,4576725,0.000306384,Cardiopulmonary,Female,-13.94504849,-13.92480849,-18.99733439,-8.648362416,-27.74437986,-27.6884004,-37.71456677,-17.23249048,Nov,New Jersey,NJ,-0.010261465,-0.006373148,-0.013999509
667,2,11,35,2016,241,249.0333333,1050352,0.000237095,Cardiopulmonary,Female,-1.51485447,-1.499614475,-2.924436829,-0.045365868,-3.002953364,-2.97574716,-5.803716586,-0.065612322,Nov,New Mexico,NM,-0.006222467,-0.00018824,-0.012134593
668,2,11,36,2016,3019,3119.633333,10157924,0.000307113,Cardiopulmonary,Female,-22.94639238,-22.79737572,-34.16426277,-12.12207518,-45.68042464,-45.37566074,-67.87367523,-24.14018136,Nov,New York,NY,-0.0075513,-0.004015262,-0.011316417
669,2,11,37,2016,1436,1483.866667,5213836,0.000284602,Cardiopulmonary,Female,-12.03445058,-12.12378159,-17.41524972,-7.262378979,-23.92162894,-24.09928155,-34.58743523,-14.4630818,Nov,North Carolina,NC,-0.008442745,-0.005057367,-0.012127611
670,2,11,38,2016,90,93,368978,0.000252048,Cardiopulmonary,Female,-0.231993152,-0.224855463,-0.655771444,0.20919331,-0.456633548,-0.443878785,-1.303142671,0.422852631,Nov,North Dakota,ND,-0.002498394,0.00232437,-0.007286349
671,2,11,39,2016,2005,2071.833333,5922679,0.000349814,Cardiopulmonary,Female,-11.43597466,-11.50343168,-17.95058236,-5.185008152,-22.77552333,-22.90796026,-35.70923459,-10.3233379,Nov,Ohio,OH,-0.005737372,-0.002586039,-0.008952909
672,2,11,4,2016,779,804.9666667,3488176,0.00023077,Cardiopulmonary,Female,-1.75929608,-1.794948156,-5.47448741,1.757879153,-3.469855317,-3.545119414,-10.86166713,3.542532506,Nov,Arizona,AZ,-0.00230417,0.002256584,-0.007027583
673,2,11,40,2016,729,753.3,1979658,0.00038052,Cardiopulmonary,Female,-3.762052516,-3.733160531,-6.306016501,-1.2092322,-7.484906108,-7.428357532,-12.54964723,-2.393772086,Nov,Oklahoma,OK,-0.005120934,-0.001658755,-0.008650228
674,2,11,41,2016,528,545.6,2066455,0.000264027,Cardiopulmonary,Female,-4.35628015,-4.342422064,-6.902415372,-1.727677446,-8.637434772,-8.59747146,-13.69530271,-3.393519965,Nov,Oregon,OR,-0.008224284,-0.003272116,-0.013072756
675,2,11,42,2016,2265,2340.5,6523033,0.000358805,Cardiopulmonary,Female,-19.38781092,-19.4991819,-26.9504127,-12.15721674,-38.58578004,-38.78964273,-53.56629589,-24.24382131,Nov,Pennsylvania,PA,-0.00860891,-0.005367425,-0.011898637
676,2,11,44,2016,169,174.6333333,543345,0.000321404,Cardiopulmonary,Female,-1.50150597,-1.495559532,-2.571029663,-0.492261051,-2.984599154,-2.969293353,-5.089699985,-0.979080646,Nov,Rhode Island,RI,-0.008849465,-0.002912787,-0.015213193
677,2,11,45,2016,758,783.2666667,2553185,0.00030678,Cardiopulmonary,Female,-7.846533003,-7.851176083,-10.88275564,-4.745754519,-15.59605963,-15.60134082,-21.60752852,-9.451965138,Nov,South Carolina,SC,-0.010357752,-0.00626089,-0.014357197
678,2,11,46,2016,141,145.7,429182,0.000339483,Cardiopulmonary,Female,-0.157835426,-0.164535068,-0.8550799,0.504416975,-0.296229908,-0.313521746,-1.697822787,1.030777266,Nov,South Dakota,SD,-0.001166915,0.003577425,-0.006064396
679,2,11,47,2016,1117,1154.233333,3408679,0.000338616,Cardiopulmonary,Female,-9.333627875,-9.417200202,-13.06517917,-5.865525456,-18.57714287,-18.73514413,-25.95853213,-11.69393968,Nov,Tennessee,TN,-0.008430797,-0.005251142,-0.011696669
680,2,11,48,2016,2934,3031.8,14031164,0.000216076,Cardiopulmonary,Female,-26.99027509,-27.02146645,-36.84789855,-16.80806963,-53.69213287,-53.74435563,-73.22217705,-33.48014954,Nov,Texas,TX,-0.00920977,-0.005728722,-0.012558929
681,2,11,49,2016,238,245.9333333,1515323,0.000162298,Cardiopulmonary,Female,-0.484360814,-0.498780362,-1.710643905,0.729818385,-0.947123844,-0.975086264,-3.382810931,1.48236036,Nov,Utah,UT,-0.002095716,0.003066464,-0.007187579
682,2,11,5,2016,548,566.2666667,1520375,0.000372452,Cardiopulmonary,Female,-3.86411353,-3.814048286,-5.957970434,-1.644205592,-7.680987521,-7.576164308,-11.82312558,-3.259606172,Nov,Arkansas,AR,-0.006959942,-0.003000375,-0.010872209
683,2,11,50,2016,79,81.63333333,316128,0.000258229,Cardiopulmonary,Female,-0.577915754,-0.584950794,-1.106036642,-0.078991311,-1.148528554,-1.1602504,-2.19137895,-0.15551074,Nov,Vermont,VT,-0.00740444,-0.00099989,-0.014000464
684,2,11,51,2016,1082,1118.066667,4274994,0.000261536,Cardiopulmonary,Female,-7.123094643,-7.146942306,-11.21254145,-3.189361185,-14.18649673,-14.22520314,-22.30003793,-6.350998684,Nov,Virginia,VA,-0.006605307,-0.002947654,-0.010362792
685,2,11,53,2016,790,816.3333333,3646600,0.000223861,Cardiopulmonary,Female,-8.117449617,-8.190613289,-11.4220524,-5.019707668,-16.13209972,-16.27402258,-22.64101103,-9.992378557,Nov,Washington,WA,-0.010367865,-0.00635406,-0.014458294
686,2,11,54,2016,347,358.5666667,925159,0.000387573,Cardiopulmonary,Female,-1.441972394,-1.423414353,-2.818211601,0.010584612,-2.873721293,-2.832981289,-5.611043148,0.026379443,Nov,West Virginia,WV,-0.004102059,3.05E-05,-0.008121647
687,2,11,55,2016,873,902.1,2905282,0.000310503,Cardiopulmonary,Female,-6.193429009,-6.196301985,-9.399410861,-2.916343258,-12.32877308,-12.33156992,-18.68250755,-5.80994914,Nov,Wisconsin,WI,-0.007097711,-0.003340599,-0.010766794
688,2,11,56,2016,72,74.4,286559,0.000259632,Cardiopulmonary,Female,-0.241865909,-0.244964682,-0.736230831,0.27822663,-0.474437695,-0.480193395,-1.456137343,0.564658378,Nov,Wyoming,WY,-0.003402287,0.003864259,-0.010225428
689,2,1,16,2016,229,229,833928.8394,0.000274604,Cardiopulmonary,Female,-0.85660837,-0.880507308,-2.148172733,0.356859031,-1.689072332,-1.733040155,-4.260652883,0.733697201,Jan,Idaho,ID,-0.00384501,0.001558336,-0.009380667
690,2,11,6,2016,4285,4427.833333,19756656,0.000224119,Cardiopulmonary,Female,-35.67418515,-35.58612115,-50.60440805,-20.49802618,-70.97501973,-70.81731263,-100.5075344,-40.84634797,Nov,California,CA,-0.008304812,-0.00478367,-0.011809663
691,2,1,17,2016,1969,1969,6524548.001,0.000301783,Cardiopulmonary,Female,-15.10859377,-15.05568401,-20.1451741,-10.08578328,-30.08925639,-29.97455715,-40.05115936,-20.10060581,Jan,Illinois,IL,-0.007646361,-0.005122287,-0.01023117
692,2,1,18,2016,1186,1186,3361028.684,0.000352868,Cardiopulmonary,Female,-9.362462952,-9.290628406,-12.17506042,-5.957291431,-18.63179736,-18.48589651,-24.20082274,-11.86112411,Jan,Indiana,IN,-0.007833582,-0.005023011,-0.01026565
693,2,11,8,2016,556,574.5333333,2754727,0.000208563,Cardiopulmonary,Female,-1.571608672,-1.536971085,-3.773348816,0.797693539,-3.117876851,-3.05474639,-7.510623606,1.604827717,Nov,Colorado,CO,-0.002764336,0.001434701,-0.006786599
694,2,1,19,2016,593,593,1573980.571,0.000376752,Cardiopulmonary,Female,-3.589397996,-3.595929622,-5.359567772,-1.878925773,-7.145115487,-7.160253559,-10.66333252,-3.746718873,Jan,Iowa,IA,-0.006063962,-0.003168509,-0.009038057
695,2,11,9,2016,501,517.7,1830837,0.000282767,Cardiopulmonary,Female,-4.32565341,-4.324966369,-6.641575183,-2.082816198,-8.603973423,-8.597299701,-13.16123734,-4.146564663,Nov,Connecticut,CT,-0.008632667,-0.004157318,-0.013256637
696,2,1,20,2016,468,468,1458850.289,0.000320801,Cardiopulmonary,Female,-2.805906955,-2.829956155,-4.337480278,-1.38090876,-5.584143526,-5.624311507,-8.620438933,-2.751367905,Jan,Kansas,KS,-0.006046915,-0.00295066,-0.00926812
697,2,1,21,2016,856,856,2248518.047,0.000380695,Cardiopulmonary,Female,-6.599927242,-6.625159763,-9.225634318,-3.929164685,-13.13834233,-13.18084646,-18.3313197,-7.829762095,Jan,Kentucky,KY,-0.007739673,-0.004590146,-0.01077761
698,2,12,1,2016,1083,1083,2507714,0.000431867,Cardiopulmonary,Female,-9.423830872,-9.416111054,-12.81327407,-6.101822348,-18.71172999,-18.68905377,-25.37645159,-12.09647549,Dec,Alabama,AL,-0.00869447,-0.005634185,-0.011831278
699,2,12,10,2016,140,140,491395,0.000284903,Cardiopulmonary,Female,-0.781344399,-0.754483655,-1.58928946,0.057975256,-1.540942807,-1.491723371,-3.143631435,0.123503197,Dec,Delaware,DE,-0.005389169,0.000414109,-0.011352068
700,2,12,11,2016,96,96,357940,0.000268201,Cardiopulmonary,Female,-0.460296207,-0.462347674,-1.050167478,0.101033143,-0.908139344,-0.910711192,-2.08492754,0.213603505,Dec,District of Columbia,DC,-0.004816122,0.001052429,-0.010939245
701,2,12,12,2016,3454,3454,10542288,0.000327633,Cardiopulmonary,Female,-33.60875391,-33.63718653,-44.97491276,-22.08457378,-66.85835829,-66.8900009,-89.31727153,-43.99956779,Dec,Florida,FL,-0.009738618,-0.006393913,-0.01302111
702,2,12,13,2016,1538,1538,5289906,0.000290742,Cardiopulmonary,Female,-11.85686858,-11.82096104,-16.04890986,-7.776396938,-23.59748353,-23.5195302,-31.89098996,-15.48988442,Dec,Georgia,GA,-0.00768593,-0.005056175,-0.010434922
703,2,12,16,2016,246,246,839608,0.000292994,Cardiopulmonary,Female,-0.735044666,-0.729298026,-1.963604402,0.601204376,-1.456620233,-1.442294479,-3.900609065,1.212550025,Dec,Idaho,ID,-0.002964626,0.00244392,-0.007982132
704,2,12,17,2016,2047,2047,6509748,0.000314451,Cardiopulmonary,Female,-10.7052856,-10.65747002,-15.43054495,-5.455179565,-21.32694317,-21.2362428,-30.72348277,-10.87967874,Dec,Illinois,IL,-0.005206385,-0.002664963,-0.007538127
705,2,12,18,2016,1165,1165,3363491,0.000346366,Cardiopulmonary,Female,-7.350770587,-7.363691502,-10.35944446,-4.337823379,-14.64207491,-14.66341004,-20.61080615,-8.648932134,Dec,Indiana,IN,-0.006320765,-0.003723454,-0.008892227
706,2,12,19,2016,575,575,1575574,0.000364946,Cardiopulmonary,Female,-2.638876178,-2.609486087,-4.345600339,-0.884831231,-5.253991349,-5.194353554,-8.650835831,-1.756748681,Dec,Iowa,IA,-0.004538237,-0.001538837,-0.007557566
707,2,1,22,2016,803,803,2389953.949,0.00033599,Cardiopulmonary,Female,-9.863395515,-9.846770819,-12.69082674,-6.854131159,-19.57351641,-19.53658929,-25.15077144,-13.62430322,Jan,Louisiana,LA,-0.012262479,-0.008535655,-0.015804267
708,2,12,20,2016,522,522,1459530,0.000357649,Cardiopulmonary,Female,-2.312503407,-2.313534805,-3.992387938,-0.68240179,-4.590340994,-4.599240004,-7.938165474,-1.35102237,Dec,Kansas,KS,-0.004432059,-0.001307283,-0.007648253
709,2,12,21,2016,848,848,2250421,0.000376818,Cardiopulmonary,Female,-4.953424477,-4.932923788,-7.421506912,-2.345299232,-9.863703519,-9.822788265,-14.76883194,-4.669057282,Dec,Kentucky,KY,-0.005817127,-0.002765683,-0.008751777
710,2,12,22,2016,774,774,2392296,0.000323539,Cardiopulmonary,Female,-7.555287623,-7.573102578,-10.45949585,-4.705167489,-15.01062052,-15.04139582,-20.74586527,-9.353330738,Dec,Louisiana,LA,-0.00978437,-0.006079028,-0.013513561
711,2,12,23,2016,230,230,678894,0.000338786,Cardiopulmonary,Female,-1.320278522,-1.30900887,-2.37305911,-0.235064787,-2.623573202,-2.597929315,-4.711371756,-0.46277576,Dec,Maine,ME,-0.005691343,-0.001022021,-0.010317648
712,2,12,24,2016,874,874,3101981,0.000281755,Cardiopulmonary,Female,-2.693675508,-2.708593069,-5.594620848,0.15911423,-5.348877612,-5.383135179,-11.13763107,0.363299763,Dec,Maryland,MD,-0.003099077,0.000182053,-0.006401168
713,2,12,25,2016,985,985,3506128,0.000280937,Cardiopulmonary,Female,-6.012164308,-6.057396531,-9.36239578,-2.564933428,-11.96809289,-12.05515278,-18.61885271,-5.113943973,Dec,Massachusetts,MA,-0.006149641,-0.002603993,-0.00950497
714,2,12,26,2016,1871,1871,5043554,0.000370969,Cardiopulmonary,Female,-7.701388711,-7.708551582,-12.90681036,-2.472770894,-15.34371861,-15.36399038,-25.71184322,-4.927095957,Dec,Michigan,MI,-0.004120017,-0.001321631,-0.006898349
715,2,12,27,2016,677,677,2772322,0.0002442,Cardiopulmonary,Female,-3.052642474,-3.050547477,-4.847483628,-1.303658891,-6.083067434,-6.076960142,-9.652730288,-2.596443586,Dec,Minnesota,MN,-0.004505979,-0.001925641,-0.007160242
716,2,12,28,2016,664,664,1539934,0.000431187,Cardiopulmonary,Female,-7.375826018,-7.404280646,-9.590746428,-5.214955715,-14.65370728,-14.70753378,-19.02248191,-10.37481123,Dec,Mississippi,MS,-0.011151025,-0.007853849,-0.014443895
717,2,12,29,2016,1201,1201,3100965,0.000387299,Cardiopulmonary,Female,-5.261550467,-5.322281855,-8.715117814,-2.079999469,-10.48909977,-10.60221869,-17.34915521,-4.117344456,Dec,Missouri,MO,-0.004431542,-0.00173189,-0.007256551
718,2,1,23,2016,234,234,678518.7978,0.000344869,Cardiopulmonary,Female,-1.69097985,-1.673336039,-2.698392436,-0.564351348,-3.355733103,-3.321104781,-5.35032005,-1.111187535,Jan,Maine,ME,-0.007151009,-0.002411758,-0.011531592
719,2,12,30,2016,187,187,517745,0.000361182,Cardiopulmonary,Female,-0.361455121,-0.360897221,-1.230738404,0.474709488,-0.708078553,-0.706108807,-2.433656588,0.9706024,Dec,Montana,MT,-0.001929932,0.002538553,-0.006581489
720,2,12,31,2016,320,320,956445,0.000334572,Cardiopulmonary,Female,-0.887609389,-0.891333826,-2.028700749,0.232749675,-1.760799536,-1.770087024,-4.038913749,0.473904167,Dec,Nebraska,NE,-0.002785418,0.000727343,-0.00633969
721,2,12,32,2016,431,431,1466061,0.000293985,Cardiopulmonary,Female,-1.53124985,-1.497505223,-3.543980345,0.619788328,-3.025529255,-2.96611775,-7.022792156,1.259669773,Dec,Nevada,NV,-0.00347449,0.001438024,-0.008222692
